Country or Area,Year,Area,Sex,Age,Record Type,Reliability,Source Year,Value,Value Footnotes
China,1990,Urban,Male,30,Census - de facto - complete tabulation,"Final figure, complete",1993,2678897,"1,5"
China,1990,Urban,Male,30 - 34,Census - de facto - complete tabulation,"Final figure, complete",1993,14362604,"1,5"
China,1990,Urban,Male,31,Census - de facto - complete tabulation,"Final figure, complete",1993,2567731,"1,5"
China,1990,Urban,Male,32,Census - de facto - complete tabulation,"Final figure, complete",1993,3264641,"1,5"
China,1990,Urban,Male,33,Census - de facto - complete tabulation,"Final figure, complete",1993,2991335,"1,5"
China,1990,Urban,Male,34,Census - de facto - complete tabulation,"Final figure, complete",1993,2860000,"1,5"
China,1990,Urban,Male,35,Census - de facto - complete tabulation,"Final figure, complete",1993,3055887,"1,5"
China,1990,Urban,Male,35 - 39,Census - de facto - complete tabulation,"Final figure, complete",1993,13306934,"1,5"
China,1990,Urban,Male,36,Census - de facto - complete tabulation,"Final figure, complete",1993,2870498,"1,5"
China,1990,Urban,Male,37,Census - de facto - complete tabulation,"Final figure, complete",1993,2613173,"1,5"
China,1990,Urban,Male,38,Census - de facto - complete tabulation,"Final figure, complete",1993,2525937,"1,5"
China,1990,Urban,Male,39,Census - de facto - complete tabulation,"Final figure, complete",1993,2241439,"1,5"
China,1990,Urban,Male,40,Census - de facto - complete tabulation,"Final figure, complete",1993,2388615,"1,5"
China,1990,Urban,Male,40 - 44,Census - de facto - complete tabulation,"Final figure, complete",1993,9747985,"1,5"
China,1990,Urban,Male,41,Census - de facto - complete tabulation,"Final figure, complete",1993,1961949,"1,5"
China,1990,Urban,Male,42,Census - de facto - complete tabulation,"Final figure, complete",1993,1869882,"1,5"
China,1990,Urban,Male,43,Census - de facto - complete tabulation,"Final figure, complete",1993,1846089,"1,5"
China,1990,Urban,Male,44,Census - de facto - complete tabulation,"Final figure, complete",1993,1681450,"1,5"
China,1990,Urban,Male,45,Census - de facto - complete tabulation,"Final figure, complete",1993,1568366,"1,5"
China,1990,Urban,Male,45 - 49,Census - de facto - complete tabulation,"Final figure, complete",1993,7449972,"1,5"
China,1990,Urban,Male,46,Census - de facto - complete tabulation,"Final figure, complete",1993,1473642,"1,5"
China,1990,Urban,Male,47,Census - de facto - complete tabulation,"Final figure, complete",1993,1438261,"1,5"
China,1990,Urban,Male,48,Census - de facto - complete tabulation,"Final figure, complete",1993,1468252,"1,5"
China,1990,Urban,Male,49,Census - de facto - complete tabulation,"Final figure, complete",1993,1501451,"1,5"
China,1990,Urban,Male,50,Census - de facto - complete tabulation,"Final figure, complete",1993,1465048,"1,5"
China,1990,Urban,Male,50 - 54,Census - de facto - complete tabulation,"Final figure, complete",1993,7203762,"1,5"
China,1990,Urban,Male,51,Census - de facto - complete tabulation,"Final figure, complete",1993,1413421,"1,5"
China,1990,Urban,Male,52,Census - de facto - complete tabulation,"Final figure, complete",1993,1467502,"1,5"
China,1990,Urban,Male,53,Census - de facto - complete tabulation,"Final figure, complete",1993,1441386,1
China,1990,Urban,Male,54,Census - de facto - complete tabulation,"Final figure, complete",1993,1416405,"1,5"
China,1990,Urban,Male,55,Census - de facto - complete tabulation,"Final figure, complete",1993,1361615,"1,5"
China,1990,Urban,Male,55 - 59,Census - de facto - complete tabulation,"Final figure, complete",1993,6441112,"1,5"
China,1990,Urban,Male,56,Census - de facto - complete tabulation,"Final figure, complete",1993,1371360,"1,5"
China,1990,Urban,Male,57,Census - de facto - complete tabulation,"Final figure, complete",1993,1327282,"1,5"
China,1990,Urban,Male,58,Census - de facto - complete tabulation,"Final figure, complete",1993,1205267,"1,5"
China,1990,Urban,Male,59,Census - de facto - complete tabulation,"Final figure, complete",1993,1175588,"1,5"
China,1990,Urban,Male,60,Census - de facto - complete tabulation,"Final figure, complete",1993,1149984,"1,5"
China,1990,Urban,Male,60 - 64,Census - de facto - complete tabulation,"Final figure, complete",1993,4788101,"1,5"
China,1990,Urban,Male,61,Census - de facto - complete tabulation,"Final figure, complete",1993,994568,"1,5"
China,1990,Urban,Male,62,Census - de facto - complete tabulation,"Final figure, complete",1993,983436,"1,5"
China,1990,Urban,Male,63,Census - de facto - complete tabulation,"Final figure, complete",1993,855627,"1,5"
China,1990,Urban,Male,64,Census - de facto - complete tabulation,"Final figure, complete",1993,804486,"1,5"
China,1990,Urban,Male,65,Census - de facto - complete tabulation,"Final figure, complete",1993,767441,"1,5"
China,1990,Urban,Male,65 - 69,Census - de facto - complete tabulation,"Final figure, complete",1993,3221607,"1,5"
China,1990,Urban,Male,66,Census - de facto - complete tabulation,"Final figure, complete",1993,699409,"1,5"
China,1990,Urban,Male,67,Census - de facto - complete tabulation,"Final figure, complete",1993,609925,"1,5"
China,1990,Urban,Male,68,Census - de facto - complete tabulation,"Final figure, complete",1993,599520,"1,5"
China,1990,Urban,Male,69,Census - de facto - complete tabulation,"Final figure, complete",1993,545312,"1,5"
China,1990,Urban,Male,70,Census - de facto - complete tabulation,"Final figure, complete",1993,499624,"1,5"
China,1990,Urban,Male,70 - 74,Census - de facto - complete tabulation,"Final figure, complete",1993,1975563,"1,5"
China,1990,Urban,Male,71,Census - de facto - complete tabulation,"Final figure, complete",1993,418673,"1,5"
China,1990,Urban,Male,72,Census - de facto - complete tabulation,"Final figure, complete",1993,387107,"1,5"
China,1990,Urban,Male,73,Census - de facto - complete tabulation,"Final figure, complete",1993,354138,"1,5"
China,1990,Urban,Male,74,Census - de facto - complete tabulation,"Final figure, complete",1993,316021,"1,5"
China,1990,Urban,Male,75,Census - de facto - complete tabulation,"Final figure, complete",1993,282863,"1,5"
China,1990,Urban,Male,75 - 79,Census - de facto - complete tabulation,"Final figure, complete",1993,1119433,"1,5"
China,1990,Urban,Male,76,Census - de facto - complete tabulation,"Final figure, complete",1993,271320,"1,5"
China,1990,Urban,Male,77,Census - de facto - complete tabulation,"Final figure, complete",1993,217850,"1,5"
China,1990,Urban,Male,78,Census - de facto - complete tabulation,"Final figure, complete",1993,186309,"1,5"
China,1990,Urban,Male,79,Census - de facto - complete tabulation,"Final figure, complete",1993,161091,"1,5"
China,1990,Urban,Male,80,Census - de facto - complete tabulation,"Final figure, complete",1993,138427,1
China,1990,Urban,Male,80 - 84,Census - de facto - complete tabulation,"Final figure, complete",1993,478547,"1,5"
China,1990,Urban,Male,81,Census - de facto - complete tabulation,"Final figure, complete",1993,111855,"1,5"
China,1990,Urban,Male,82,Census - de facto - complete tabulation,"Final figure, complete",1993,91688,"1,5"
China,1990,Urban,Male,83,Census - de facto - complete tabulation,"Final figure, complete",1993,74310,"1,5"
China,1990,Urban,Male,84,Census - de facto - complete tabulation,"Final figure, complete",1993,62267,"1,5"
China,1990,Urban,Male,85,Census - de facto - complete tabulation,"Final figure, complete",1993,48870,"1,5"
China,1990,Urban,Male,85 - 89,Census - de facto - complete tabulation,"Final figure, complete",1993,155697,"1,5"
China,1990,Urban,Male,86,Census - de facto - complete tabulation,"Final figure, complete",1993,38072,"1,5"
China,1990,Urban,Male,87,Census - de facto - complete tabulation,"Final figure, complete",1993,29196,"1,5"
China,1990,Urban,Male,88,Census - de facto - complete tabulation,"Final figure, complete",1993,22943,"1,5"
China,1990,Urban,Male,89,Census - de facto - complete tabulation,"Final figure, complete",1993,16616,"1,5"
China,1990,Urban,Male,90,Census - de facto - complete tabulation,"Final figure, complete",1993,10549,"1,5"
China,1990,Urban,Male,90 - 94,Census - de facto - complete tabulation,"Final figure, complete",1993,26568,"1,5"
China,1990,Urban,Male,91,Census - de facto - complete tabulation,"Final figure, complete",1993,6304,"1,5"
China,1990,Urban,Male,92,Census - de facto - complete tabulation,"Final figure, complete",1993,4592,"1,5"
China,1990,Urban,Male,93,Census - de facto - complete tabulation,"Final figure, complete",1993,3061,"1,5"
China,1990,Urban,Male,94,Census - de facto - complete tabulation,"Final figure, complete",1993,2062,"1,5"
China,1990,Urban,Male,95,Census - de facto - complete tabulation,"Final figure, complete",1993,1409,"1,5"
China,1990,Urban,Male,95 - 99,Census - de facto - complete tabulation,"Final figure, complete",1993,3827,"1,5"
China,1990,Urban,Male,96,Census - de facto - complete tabulation,"Final figure, complete",1993,980,"1,5"
China,1990,Urban,Male,97,Census - de facto - complete tabulation,"Final figure, complete",1993,614,"1,5"
China,1990,Urban,Male,98,Census - de facto - complete tabulation,"Final figure, complete",1993,485,"1,5"
China,1990,Urban,Male,99,Census - de facto - complete tabulation,"Final figure, complete",1993,339,"1,5"
China,1990,Urban,Male,100 +,Census - de facto - complete tabulation,"Final figure, complete",1993,377,"1,5"
China,1990,Urban,Male,Unknown,Census - de facto - complete tabulation,"Final figure, complete",1993,0,"1,5"
China,1990,Urban,Female,Total,Census - de facto - complete tabulation,"Final figure, complete",1993,141966728,"1,5"
China,1990,Urban,Female,0,Census - de facto - complete tabulation,"Final figure, complete",1993,2199225,"1,5"
China,1990,Urban,Female,1,Census - de facto - complete tabulation,"Final figure, complete",1993,2303837,"1,5"
China,1990,Urban,Female,1 - 4,Census - de facto - complete tabulation,"Final figure, complete",1993,9220569,"1,5"
China,1990,Urban,Female,2,Census - de facto - complete tabulation,"Final figure, complete",1993,2395670,"1,5"
China,1990,Urban,Female,3,Census - de facto - complete tabulation,"Final figure, complete",1993,2398114,"1,5"
China,1990,Urban,Female,4,Census - de facto - complete tabulation,"Final figure, complete",1993,2122948,"1,5"
China,1990,Urban,Female,5,Census - de facto - complete tabulation,"Final figure, complete",1993,1955478,"1,5"
China,1990,Urban,Female,5 - 9,Census - de facto - complete tabulation,"Final figure, complete",1993,10337790,"1,5"
China,1990,Urban,Female,6,Census - de facto - complete tabulation,"Final figure, complete",1993,1975946,"1,5"
China,1990,Urban,Female,7,Census - de facto - complete tabulation,"Final figure, complete",1993,2232260,"1,5"
China,1990,Urban,Female,8,Census - de facto - complete tabulation,"Final figure, complete",1993,2378716,"1,5"
China,1990,Urban,Female,9,Census - de facto - complete tabulation,"Final figure, complete",1993,1795390,"1,5"
China,1990,Urban,Female,10,Census - de facto - complete tabulation,"Final figure, complete",1993,1956450,"1,5"
China,1990,Urban,Female,10 - 14,Census - de facto - complete tabulation,"Final figure, complete",1993,9994123,"1,5"
China,1990,Urban,Female,11,Census - de facto - complete tabulation,"Final figure, complete",1993,2008339,"1,5"
China,1990,Urban,Female,12,Census - de facto - complete tabulation,"Final figure, complete",1993,1973550,"1,5"
China,1990,Urban,Female,13,Census - de facto - complete tabulation,"Final figure, complete",1993,1971435,"1,5"
China,1990,Urban,Female,14,Census - de facto - complete tabulation,"Final figure, complete",1993,2084349,"1,5"
China,1990,Urban,Female,15,Census - de facto - complete tabulation,"Final figure, complete",1993,2213312,1
China,1990,Urban,Female,15 - 19,Census - de facto - complete tabulation,"Final figure, complete",1993,14000512,"1,5"
China,1990,Urban,Female,16,Census - de facto - complete tabulation,"Final figure, complete",1993,2498883,"1,5"
China,1990,Urban,Female,17,Census - de facto - complete tabulation,"Final figure, complete",1993,2903039,"1,5"
China,1990,Urban,Female,18,Census - de facto - complete tabulation,"Final figure, complete",1993,3064130,"1,5"
China,1990,Urban,Female,19,Census - de facto - complete tabulation,"Final figure, complete",1993,3321148,"1,5"
China,1990,Urban,Female,20,Census - de facto - complete tabulation,"Final figure, complete",1993,3378876,1
China,1990,Urban,Female,20 - 24,Census - de facto - complete tabulation,"Final figure, complete",1993,15976864,"1,5"
China,1990,Urban,Female,21,Census - de facto - complete tabulation,"Final figure, complete",1993,3549919,"1,5"
China,1990,Urban,Female,22,Census - de facto - complete tabulation,"Final figure, complete",1993,3102239,"1,5"
China,1990,Urban,Female,23,Census - de facto - complete tabulation,"Final figure, complete",1993,2752595,"1,5"
China,1990,Urban,Female,24,Census - de facto - complete tabulation,"Final figure, complete",1993,3193235,"1,5"
China,1990,Urban,Female,25,Census - de facto - complete tabulation,"Final figure, complete",1993,3340804,"1,5"
China,1990,Urban,Female,25 - 29,Census - de facto - complete tabulation,"Final figure, complete",1993,15399722,"1,5"
China,1990,Urban,Female,26,Census - de facto - complete tabulation,"Final figure, complete",1993,3778294,"1,5"
China,1990,Urban,Female,27,Census - de facto - complete tabulation,"Final figure, complete",1993,4001130,"1,5"
China,1990,Urban,Female,28,Census - de facto - complete tabulation,"Final figure, complete",1993,2283776,"1,5"
China,1990,Urban,Female,29,Census - de facto - complete tabulation,"Final figure, complete",1993,1995718,"1,5"
China,1990,Urban,Female,30,Census - de facto - complete tabulation,"Final figure, complete",1993,2412459,"1,5"
China,1990,Urban,Female,30 - 34,Census - de facto - complete tabulation,"Final figure, complete",1993,13029822,"1,5"
China,1990,Urban,Female,31,Census - de facto - complete tabulation,"Final figure, complete",1993,2298263,"1,5"
China,1990,Urban,Female,32,Census - de facto - complete tabulation,"Final figure, complete",1993,2936034,"1,5"
China,1990,Urban,Female,33,Census - de facto - complete tabulation,"Final figure, complete",1993,2745737,"1,5"
China,1990,Urban,Female,34,Census - de facto - complete tabulation,"Final figure, complete",1993,2637329,"1,5"
China,1990,Urban,Female,35,Census - de facto - complete tabulation,"Final figure, complete",1993,2807895,"1,5"
